upload date,id,username,full name,likes,comments,raw title,raw description
2024-10-28 00:00:00,https://www.instagram.com/levioi/p/DBsaKtgP7W3/,levioi,Levi Oi,800,102,"Levi Oi on Instagram: ""I’ve been following @fanci.club for a while now. That’s why I was very pleased to be part of such an incredible first store opening in Saigon. Congrats @trankhanhduyy and team 🎶🌏👢

Photos by @edypham 💥""","800 likes, 102 comments - levioi on October 28, 2024: ""I’ve been following @fanci.club for a while now. That’s why I was very pleased to be part of such an incredible first store opening in Saigon. Congrats @trankhanhduyy and team 🎶🌏👢

Photos by @edypham 💥"". "
2024-10-15 00:00:00,https://www.instagram.com/levioi/p/DBIyNQdPkoF/,levioi,Levi Oi,586,35,"Levi Oi on Instagram: ""Many magical moments on this island. This is why I’m even more excited to be back. Can‘t wait to play at @missfishbali x @whosyourdaddybali for the very first time ! 🍎🏝️♥️🤿💋🧜‍♀️""","586 likes, 35 comments - levioi on October 15, 2024: ""Many magical moments on this island. This is why I’m even more excited to be back. Can‘t wait to play at @missfishbali x @whosyourdaddybali for the very first time ! 🍎🏝️♥️🤿💋🧜‍♀️"". "
2024-09-22 00:00:00,https://www.instagram.com/levioi/p/DAP1dHdPB8s/,levioi,Levi Oi,633,34,"Levi Oi on Instagram: ""First time playing at @baccaratbangkok was so much fun! Thank you for having me. Love being a nerd sometimes 🤓🪩💃📚🔍👩‍🏫💻☎️""","633 likes, 34 comments - levioi on September 22, 2024: ""First time playing at @baccaratbangkok was so much fun! Thank you for having me. Love being a nerd sometimes 🤓🪩💃📚🔍👩‍🏫💻☎️"". "
2024-10-12 00:00:00,https://www.instagram.com/levioi/p/DBDNqoTvkNI/,levioi,Levi Oi,669,48,"Levi Oi on Instagram: ""pomelove 🧸🎀🌟💝✨""","669 likes, 48 comments - levioi on October 12, 2024: ""pomelove 🧸🎀🌟💝✨"". "
2024-09-12 00:00:00,https://www.instagram.com/levioi/p/C_2BhdPvgZb/,levioi,Levi Oi,951,60,"Levi Oi on Instagram: ""Always great to be back 🌟 cannot wait to play at @baccaratbangkok with the @skyline.entbkk fam next week. Excited to see some of you there 🦪🌎🍋💋""","951 likes, 60 comments - levioi on September 12, 2024: ""Always great to be back 🌟 cannot wait to play at @baccaratbangkok with the @skyline.entbkk fam next week. Excited to see some of you there 🦪🌎🍋💋"". "
2024-09-01 00:00:00,https://www.instagram.com/levioi/p/C_ZraAkP4PU/,levioi,Levi Oi,1382,82,"Levi Oi on Instagram: ""Happy Independence Day. Moving to Vietnam has changed my life! ❤️🙏✨💃🇻🇳""","1,382 likes, 82 comments - levioi on September 1, 2024: ""Happy Independence Day. Moving to Vietnam has changed my life! ❤️🙏✨💃🇻🇳"". "
2024-08-27 00:00:00,https://www.instagram.com/levioi/p/C_KhOMavDTI/,levioi,Levi Oi,696,63,"Levi Oi on Instagram: ""24 hours in Hanoi - this city NEVER stops to amaze me. Absolutely loved seeing all the beautiful music lovers on the dance floor! Special thanks to @dancewithelan for an unforgettable night. ⛓️‍💥🪄🐈‍⬛""","696 likes, 63 comments - levioi on August 27, 2024: ""24 hours in Hanoi - this city NEVER stops to amaze me. Absolutely loved seeing all the beautiful music lovers on the dance floor! Special thanks to @dancewithelan for an unforgettable night. ⛓️‍💥🪄🐈‍⬛"". "
2024-08-25 00:00:00,https://www.instagram.com/glenn.arvor/reel/C_F1xuNvW9L/,glenn.arvor,Glenn Arvor,5977,67,"Glenn Arvor on Instagram: ""Here’s what happens when the Pomelo Queen @levioi is in town, great vibes guaranteed! 

#pomelo #dahlias #floraldesign #floristlife and #djlife 
#sundayfunday""","5,977 likes, 67 comments - glenn.arvor on August 25, 2024: ""Here’s what happens when the Pomelo Queen @levioi is in town, great vibes guaranteed! 

#pomelo #dahlias #floraldesign #floristlife and #djlife 
#sundayfunday"". "
2024-08-15 00:00:00,https://www.instagram.com/levioi/p/C-ryN8sPtLe/,levioi,Levi Oi,594,41,"Levi Oi on Instagram: ""pomelove on film 🎞️🌷🍏💖🌿🌸""","594 likes, 41 comments - levioi on August 15, 2024: ""pomelove on film 🎞️🌷🍏💖🌿🌸"". "
2025-01-01 00:00:00,https://www.instagram.com/marlisechu/reel/DETdLRRz-sA/,marlisechu,@marlisechu,175,19,"@marlisechu on Instagram: ""Feeling extremely grateful for all of you in 2024.

May 2025 be a year of love, growth and new experiences ❤️

#productionlife #香港製作 #fyp #explore #hongkongproduction #🇭🇰""","175 likes, 19 comments - marlisechu on January 1, 2025: ""Feeling extremely grateful for all of you in 2024.

May 2025 be a year of love, growth and new experiences ❤️

#productionlife #香港製作 #fyp #explore #hongkongproduction #🇭🇰"". "
2024-11-04 00:00:00,https://www.instagram.com/marlisechu/p/DB-HDVHzplk/,marlisechu,@marlisechu,147,3,"@marlisechu on Instagram: ""1. foods in rome and bari that I would GLADLY devour again (tagged = 必食)
2. My FAVE - best meal from the trip (apulian food is so fresh & simple, and @la_uascezze makes their own olive oil)
3. bombetta side eye
4. nobody does it like the nonnas
5. bb met her match

#🇮🇹 #italyfood #italy""","147 likes, 3 comments - marlisechu on November 4, 2024: ""1. foods in rome and bari that I would GLADLY devour again (tagged = 必食)
2. My FAVE - best meal from the trip (apulian food is so fresh & simple, and @la_uascezze makes their own olive oil)
3. bombetta side eye
4. nobody does it like the nonnas
5. bb met her match

#🇮🇹 #italyfood #italy"". "
2024-10-28 00:00:00,https://www.instagram.com/marlisechu/p/DBsI9M5S-iE/,marlisechu,@marlisechu,107,1,"@marlisechu on Instagram: ""Espresso, photoshoot and scoot along the coast? 🛴☕️

#puglia #bari #🇮🇹""","107 likes, 1 comments - marlisechu on October 28, 2024: ""Espresso, photoshoot and scoot along the coast? 🛴☕️

#puglia #bari #🇮🇹"". "
2024-10-21 00:00:00,https://www.instagram.com/marlisechu/p/DBZ_yp2o7xG/,marlisechu,@marlisechu,114,5,"@marlisechu on Instagram: ""all pomodoro-ed up w/ everywhere to go 🍅
#🇮🇹""","114 likes, 5 comments - marlisechu on October 21, 2024: ""all pomodoro-ed up w/ everywhere to go 🍅
#🇮🇹"". "
2024-08-28 00:00:00,https://www.instagram.com/marlisechu/p/C_PEYwESmsd/,marlisechu,@marlisechu,116,6,"@marlisechu on Instagram: ""what’s in my bag? pink pilers and 生蠔bb""","116 likes, 6 comments - marlisechu on August 28, 2024: ""what’s in my bag? pink pilers and 生蠔bb"". "
2024-08-21 00:00:00,https://www.instagram.com/marlisechu/reel/C-8_eUDSA2C/,marlisechu,@marlisechu,70,5,"@marlisechu on Instagram: ""Directed and edited a few months ago for @adidashk with my IDOLS @novelfergus @_petpet_shawn_ ⛓️🤩

Direct & Edit 🙋🏾‍♀️
Camera @zeroingc 
Lights @sakeq 
Accounts @elleskay

Much love, thank you so much for having us!!!! 💙💙 

📍Complexcon Hong Kong @complex @complexchinese @complexcon""","70 likes, 5 comments - marlisechu on August 21, 2024: ""Directed and edited a few months ago for @adidashk with my IDOLS @novelfergus @_petpet_shawn_ ⛓️🤩

Direct & Edit 🙋🏾‍♀️
Camera @zeroingc 
Lights @sakeq 
Accounts @elleskay

Much love, thank you so much for having us!!!! 💙💙 

📍Complexcon Hong Kong @complex @complexchinese @complexcon"". "
2024-08-17 00:00:00,https://www.instagram.com/marlisechu/p/C-xRh5nScOB/,marlisechu,@marlisechu,102,2,"@marlisechu on Instagram: ""recent activities ⛓️🧷🫒""","102 likes, 2 comments - marlisechu on August 17, 2024: ""recent activities ⛓️🧷🫒"". "
2024-06-03 00:00:00,https://www.instagram.com/marlisechu/reel/C7xnd51yFVK/,marlisechu,@marlisechu,130,8,"@marlisechu on Instagram: ""Recent event photo + vid for the crazy @solebrewhk @newave.club drop party
Thanks for having me 💙⚡ \⁠(⁠๑⁠╹⁠◡⁠╹⁠๑⁠)ﾉ⁠♬""","130 likes, 8 comments - marlisechu on June 3, 2024: ""Recent event photo + vid for the crazy @solebrewhk @newave.club drop party
Thanks for having me 💙⚡ \⁠(⁠๑⁠╹⁠◡⁠╹⁠๑⁠)ﾉ⁠♬"". "
2024-05-23 00:00:00,https://www.instagram.com/capsulefortyeight/reel/C7Vrxbbv79a/,capsulefortyeight,Capsule48,77,5,"Capsule48 on Instagram: ""Monochrome madness with our friends at @darcom.agency 🎥

Talent: @darcom.agency @ugh.isha @chunghowyu @auroralamm @welainej @songryh
Production: @capsulefortyeight
Director: @novisuals
Producer: @annecberry @sakeq (c48)
DP & Gaffer: @977_yg
Grip: @esahkgurung
Sound: @naztlee
Editor: @novisuals
Assistant Producer, IG Edit: @marlisechu (c48)
Production Assistant: @gemmmmmmmmmaa
Photographer: @igmirien
Studio: @greyhaus.studio""","77 likes, 5 comments - capsulefortyeight on May 23, 2024: ""Monochrome madness with our friends at @darcom.agency 🎥

Talent: @darcom.agency @ugh.isha @chunghowyu @auroralamm @welainej @songryh
Production: @capsulefortyeight
Director: @novisuals
Producer: @annecberry @sakeq (c48)
DP & Gaffer: @977_yg
Grip: @esahkgurung
Sound: @naztlee
Editor: @novisuals
Assistant Producer, IG Edit: @marlisechu (c48)
Production Assistant: @gemmmmmmmmmaa
Photographer: @igmirien
Studio: @greyhaus.studio"". "
2024-05-14 00:00:00,https://www.instagram.com/wanj912/reel/C69A4U1yH3e/,wanj912,WAN J 🦋,673,9,"WAN J 🦋 on Instagram: ""Featuring #SL72 for @adidashk ✨
Check how we get down here‼️

🇭🇰 @luenmolegionx @wanj912
👟 @adidashk
📸 Video by @marlisechu 

@adidasoriginals #adidashk #adidiasoriginals""","673 likes, 9 comments - wanj912 on May 14, 2024: ""Featuring #SL72 for @adidashk ✨
Check how we get down here‼️

🇭🇰 @luenmolegionx @wanj912
👟 @adidashk
📸 Video by @marlisechu 

@adidasoriginals #adidashk #adidiasoriginals"". "
2024-05-02 00:00:00,https://www.instagram.com/marlisechu/reel/C6eKZQDSk-D/,marlisechu,@marlisechu,170,7,"@marlisechu on Instagram: ""STOMPING UP THE STREETS OF SOHO W/ @cecilia_si_tou @michaelctm

recent work for @solebrewhk 💙⛓️
.
.
.
#hongkong #behindthescenes #fyp #sohohk #streetwear #hkig #solebrew #hkvideo""","170 likes, 7 comments - marlisechu on May 2, 2024: ""STOMPING UP THE STREETS OF SOHO W/ @cecilia_si_tou @michaelctm

recent work for @solebrewhk 💙⛓️
.
.
.
#hongkong #behindthescenes #fyp #sohohk #streetwear #hkig #solebrew #hkvideo"". "
2024-03-17 00:00:00,https://www.instagram.com/marlisechu/p/C4m0f-zSy7s/,marlisechu,@marlisechu,58,11,"@marlisechu on Instagram: ""Help me pick a top shot 👆🏼 got decision paralysis on this one hehhe

#hanoi #Tết #motion #fujifilm""","58 likes, 11 comments - marlisechu on March 17, 2024: ""Help me pick a top shot 👆🏼 got decision paralysis on this one hehhe

#hanoi #Tết #motion #fujifilm"". "
2024-04-12 00:00:00,https://www.instagram.com/marlisechu/reel/C5qAvuSSBDe/,marlisechu,@marlisechu,87,21,"@marlisechu on Instagram: ""Fun with fashion!!!!! 💓💥
.
.
.
#fashion #outfit #explore #hkreels #fyp #reels #streetwear""","87 likes, 21 comments - marlisechu on April 12, 2024: ""Fun with fashion!!!!! 💓💥
.
.
.
#fashion #outfit #explore #hkreels #fyp #reels #streetwear"". "
2024-03-06 00:00:00,https://www.instagram.com/marlisechu/p/C4LkVSRSjVG/,marlisechu,@marlisechu,63,4,"@marlisechu on Instagram: ""warm stones, shapes and beautiful spaces 🌞""","63 likes, 4 comments - marlisechu on March 6, 2024: ""warm stones, shapes and beautiful spaces 🌞"". "
2023-11-09 00:00:00,https://www.instagram.com/marlisechu/reel/CzbS1oIyAhy/,marlisechu,@marlisechu,66,9,"@marlisechu on Instagram: ""Oct with these beautiful people. 🖤

#fujifilm #📸""","66 likes, 9 comments - marlisechu on November 9, 2023: ""Oct with these beautiful people. 🖤

#fujifilm #📸"". "
2023-06-04 00:00:00,https://www.instagram.com/marlisechu/reel/CtGUxcEM-G1/,marlisechu,@marlisechu,86,8,"@marlisechu on Instagram: ""A quick trip to the newly opened @artifact_bar transported us to the sandy dunes of Arrakis🍷(or Tatooine). Where every single edge and corner is beveled, and beige walls slope gradually into cozy booths.

We absolutely loved the cave-like ambience, it's always nice to return to monke. 🙊 Jokes aside, this new reel format - yay or nay?

#hkreels
#hkbars
#香港好去處 
#discoverhk""","86 likes, 8 comments - marlisechu on June 4, 2023: ""A quick trip to the newly opened @artifact_bar transported us to the sandy dunes of Arrakis🍷(or Tatooine). Where every single edge and corner is beveled, and beige walls slope gradually into cozy booths.

We absolutely loved the cave-like ambience, it's always nice to return to monke. 🙊 Jokes aside, this new reel format - yay or nay?

#hkreels
#hkbars
#香港好去處 
#discoverhk"". "
2021-12-07 00:00:00,https://www.instagram.com/marlisechu/p/CXLwEXcpN0S/,marlisechu,@marlisechu,89,4,"@marlisechu on Instagram: ""Candid moments of sunset bathing""","89 likes, 4 comments - marlisechu on December 7, 2021: ""Candid moments of sunset bathing"". "
2021-11-28 00:00:00,https://www.instagram.com/marlisechu/p/CW0PwzapggJ/,marlisechu,@marlisechu,73,4,"@marlisechu on Instagram: ""Sunset on a day off""","73 likes, 4 comments - marlisechu on November 28, 2021: ""Sunset on a day off"". "
2021-08-04 00:00:00,https://www.instagram.com/marlisechu/reel/CSJ1OvPJ899/,marlisechu,@marlisechu,57,6,"@marlisechu on Instagram: ""To me, photography is a way to capture a moment, suspended in time. Looking back at old photos often brings up long forgotten memories, living in the recesses of my mind.

Taking something old and renewing it into something relevant allows for some sweet nostalgic release - also for reliving the precious memories and good vibes. 🎞️

Tracks: 
🎶 - @whilkandmisky - clap your hands (@addalmusic remix)
🎶 - @foals - late night (@solomun remix) 

(Some of my favs tracks of all time!)""","57 likes, 6 comments - marlisechu on August 4, 2021: ""To me, photography is a way to capture a moment, suspended in time. Looking back at old photos often brings up long forgotten memories, living in the recesses of my mind.

Taking something old and renewing it into something relevant allows for some sweet nostalgic release - also for reliving the precious memories and good vibes. 🎞️

Tracks: 
🎶 - @whilkandmisky - clap your hands (@addalmusic remix)
🎶 - @foals - late night (@solomun remix) 

(Some of my favs tracks of all time!)"". "
2021-05-02 00:00:00,https://www.instagram.com/marlisechu/p/COYKPOrpsO5/,marlisechu,@marlisechu,69,0,"@marlisechu on Instagram: ""One more snap from sunset peak. 🌾
Shot on fuji x-t2 & finally processed the pics~
.
.
.
.
#fujifilm #fujixt2 #fujifilmhk #香港好去處 #hktrails""","69 likes, 0 comments - marlisechu on May 2, 2021: ""One more snap from sunset peak. 🌾
Shot on fuji x-t2 & finally processed the pics~
.
.
.
.
#fujifilm #fujixt2 #fujifilmhk #香港好去處 #hktrails"". "
2020-08-26 00:00:00,https://www.instagram.com/marlisechu/p/CEWYoffpMDe/,marlisechu,@marlisechu,102,3,"@marlisechu on Instagram: ""In the mood for love... ❤️💭""","102 likes, 3 comments - marlisechu on August 26, 2020: ""In the mood for love... ❤️💭"". "
2019-05-26 00:00:00,https://www.instagram.com/marlisechu/p/Bx9ETY2gDnf/,marlisechu,@marlisechu,103,5,"@marlisechu on Instagram: ""felt cute might delete later
*never deletes

why do people do this?? Own your cuteness 😤""","103 likes, 5 comments - marlisechu on May 26, 2019: ""felt cute might delete later
*never deletes

why do people do this?? Own your cuteness 😤"". "
2020-01-19 00:00:00,https://www.instagram.com/marlisechu/p/B7hxGSdA4G9/,marlisechu,@marlisechu,102,5,"@marlisechu on Instagram: ""First time shooting snow!
📍Zao Ski Field, near Yamagata, Japan. On location for @capsulefortyeight
-
-
-
-
-
@google @googlepixel @thecreatorclass  @milliondollarvisuals @houseoftones @passionpassport #artofvisuals #teampixel #phonephotography #production #thecreatorclass #houseoftones #milliondollarvisuals #passionpassport #agameoftones""","102 likes, 5 comments - marlisechu on January 19, 2020: ""First time shooting snow!
📍Zao Ski Field, near Yamagata, Japan. On location for @capsulefortyeight
-
-
-
-
-
@google @googlepixel @thecreatorclass  @milliondollarvisuals @houseoftones @passionpassport #artofvisuals #teampixel #phonephotography #production #thecreatorclass #houseoftones #milliondollarvisuals #passionpassport #agameoftones"". "
2025-02-07 00:00:00,https://www.instagram.com/skratchbastid/reel/DFyeUbPRWtp/,skratchbastid,Skratch Bastid,795,60,"Skratch Bastid on Instagram: ""Our view for next two nights in NYC. 4 turntables with @startingfromscratch as we set the vibe for @russellpeters inside the @beacontheatre at Broadway & 75th. So excited to throw down. Let’s GOOOOO!""","795 likes, 60 comments - skratchbastid on February 7, 2025: ""Our view for next two nights in NYC. 4 turntables with @startingfromscratch as we set the vibe for @russellpeters inside the @beacontheatre at Broadway & 75th. So excited to throw down. Let’s GOOOOO!"". "
2019-05-11 00:00:00,https://www.instagram.com/marlisechu/p/BxWKMGmgxCJ/,marlisechu,@marlisechu,90,5,"@marlisechu on Instagram: ""🌼 @l.huilin.h
#portraitsbymarlise""","90 likes, 5 comments - marlisechu on May 11, 2019: ""🌼 @l.huilin.h
#portraitsbymarlise"". "
2025-02-06 00:00:00,https://www.instagram.com/russellpeters/p/DFv2aANSTps/,russellpeters,Russell Peters,3020,184,"Russell Peters on Instagram: ""I made it mom!! I’m in Times Square AND The Beacon Theatre!!! If you don’t know… New York is my happy place!!! Thanks for all the love in the Big Apple 🍎""","3,020 likes, 184 comments - russellpeters on February 6, 2025: ""I made it mom!! I’m in Times Square AND The Beacon Theatre!!! If you don’t know… New York is my happy place!!! Thanks for all the love in the Big Apple 🍎"". "
2025-01-29 00:00:00,https://www.instagram.com/russellpeters/p/DFa8R_6ygw_/,russellpeters,Russell Peters,4250,124,"Russell Peters on Instagram: ""💔🥲 his greatness was just being realized… Gone way too soon… we will miss you terribly… 🥲💔""","4,250 likes, 124 comments - russellpeters on January 29, 2025: ""💔🥲 his greatness was just being realized… Gone way too soon… we will miss you terribly… 🥲💔"". "
2025-01-28 00:00:00,https://www.instagram.com/russellpeters/p/DFZFr0IPVil/,russellpeters,Russell Peters,2716,93,"Russell Peters on Instagram: ""The big three!!! NYC, LOS ANGELES, MAUI & HAWAII!!! 
@beacontheatre @peacock_theater @mauiartsculture @blaisdellcenter  @mckinleycoxdesign""","2,716 likes, 93 comments - russellpeters on January 28, 2025: ""The big three!!! NYC, LOS ANGELES, MAUI & HAWAII!!! 
@beacontheatre @peacock_theater @mauiartsculture @blaisdellcenter  @mckinleycoxdesign"". "
2025-01-21 00:00:00,https://www.instagram.com/russellpeters/p/DFGeoISyX-Y/,russellpeters,Russell Peters,1357,75,"Russell Peters on Instagram: ""NEW YORK MUTHAFUCKIN CITY!!! Guess who’s bizzack?! February 7 & 8 @beacontheatre LFG!!!! @mckinleycoxdesign""","1,357 likes, 75 comments - russellpeters on January 21, 2025: ""NEW YORK MUTHAFUCKIN CITY!!! Guess who’s bizzack?! February 7 & 8 @beacontheatre LFG!!!! @mckinleycoxdesign"". "
2025-01-06 00:00:00,https://www.instagram.com/russellpeters/p/DEgj7hcJ4J2/,russellpeters,Russell Peters,692,35,"Russell Peters on Instagram: ""Next Week! 
Ye Olde Relax World Tour
Boston, MA - Jan.15
Medford, MA - Jan.16
Tysons, VA - Jan.17-19""","692 likes, 35 comments - russellpeters on January 6, 2025: ""Next Week! 
Ye Olde Relax World Tour
Boston, MA - Jan.15
Medford, MA - Jan.16
Tysons, VA - Jan.17-19"". "
2025-01-02 00:00:00,https://www.instagram.com/wiseguyscomedy/p/DEV3ONFufJj/,wiseguyscomedy,Wiseguys Comedy Club,235,8,"Wiseguys Comedy Club on Instagram: ""LOW TICKET ALERT to see comedian @russellpeters LIVE @wiseguyscomedy @atthegateway THIS Fr/Sat Jan 3-4 w @yoursiethomas @karanreddycomedy! 2 nights/4 shows! Tix on our website! #wiseguyscomedy #thisplaceisajoke""","235 likes, 8 comments - wiseguyscomedy on January 2, 2025: ""LOW TICKET ALERT to see comedian @russellpeters LIVE @wiseguyscomedy @atthegateway THIS Fr/Sat Jan 3-4 w @yoursiethomas @karanreddycomedy! 2 nights/4 shows! Tix on our website! #wiseguyscomedy #thisplaceisajoke"". "
2025-01-10 00:00:00,https://www.instagram.com/russellpeters/reel/DErLkpuRIPV/,russellpeters,Russell Peters,1992,119,"Russell Peters on Instagram: ""Courtesy of @jeremyreporter 
These are places I would pass on the daily… shit is real in the field… I’m ok and thank you for your concern…""","1,992 likes, 119 comments - russellpeters on January 10, 2025: ""Courtesy of @jeremyreporter 
These are places I would pass on the daily… shit is real in the field… I’m ok and thank you for your concern…"". "
2024-12-28 00:00:00,https://www.instagram.com/russellpeters/p/DEJw5cSRCvH/,russellpeters,Russell Peters,339,12,"Russell Peters on Instagram: ""@yachtleycrew These guys are AWESOME!!!""","339 likes, 12 comments - russellpeters on December 28, 2024: ""@yachtleycrew These guys are AWESOME!!!"". "
2024-12-23 00:00:00,https://www.instagram.com/russellpeters/p/DD8IigeSHuB/,russellpeters,Russell Peters,2770,127,"Russell Peters on Instagram: ""Thank you Canada for always showing up for me… and thank you to my hometown (Toronto) for holding me down for as long as you have… it means the world to me!!! 
I’m fortunate to be able to still sell out arenas for the past 17 years and look forward to continuing that, but none of it is possible without you guys!!!! 
Have a safe and happy holiday season!!!""","2,770 likes, 127 comments - russellpeters on December 23, 2024: ""Thank you Canada for always showing up for me… and thank you to my hometown (Toronto) for holding me down for as long as you have… it means the world to me!!! 
I’m fortunate to be able to still sell out arenas for the past 17 years and look forward to continuing that, but none of it is possible without you guys!!!! 
Have a safe and happy holiday season!!!"". "
2024-12-21 00:00:00,https://www.instagram.com/russellpeters/p/DD2khb3SqHy/,russellpeters,Russell Peters,1909,143,"Russell Peters on Instagram: ""I’m still here and I’m still doing it!!! It ain’t over muthafuckas!! Tap in and lmk which city you’re coming to… Happy Holidays my people!""","1,909 likes, 143 comments - russellpeters on December 21, 2024: ""I’m still here and I’m still doing it!!! It ain’t over muthafuckas!! Tap in and lmk which city you’re coming to… Happy Holidays my people!"". "
